age,education,balance,housing,loan,day,duration,campaign,poutcome,deposit,marital_married,marital_single,contact_telephone,contact_unknown
31,2,535,0,0,9,249,3,0,0,1,0,0,1
31,2,33,1,0,15,214,4,0,0,0,1,0,1
36,1,243,1,1,30,118,2,0,0,1,0,0,1
35,3,0,1,0,2,312,2,0,0,1,0,0,1
35,2,1279,1,0,16,114,5,0,0,1,0,0,1
36,3,1327,0,0,29,174,2,0,0,1,0,0,0
52,3,297,1,0,18,62,2,2,0,1,0,0,0
27,2,740,1,0,5,294,1,0,0,0,1,0,0
47,2,278,1,0,7,51,1,1,0,1,0,0,0
43,2,553,0,0,4,125,1,0,0,1,0,1,0
41,1,406,0,0,6,272,1,0,0,1,0,0,1
18,2,5,0,0,24,143,2,0,0,0,1,0,0
45,2,2071,0,1,22,1148,2,0,0,1,0,1,0
41,2,0,0,0,28,411,2,1,0,1,0,0,0
34,3,932,1,0,4,218,1,0,0,1,0,0,0
46,2,-119,1,0,22,151,3,0,0,1,0,0,0
38,2,381,1,0,29,126,2,0,0,1,0,0,1
23,2,1309,1,0,3,349,2,0,0,1,0,0,1
73,1,542,0,0,29,107,5,0,0,1,0,1,0
41,0,30,1,0,10,151,1,0,0,1,0,0,0
43,3,0,0,0,11,155,2,0,0,0,1,0,0
51,3,-15,0,0,25,212,2,0,0,1,0,0,0
45,0,318,0,0,16,63,2,0,0,1,0,0,0
47,1,1405,0,0,12,127,1,0,0,0,0,0,1
35,3,5271,1,0,14,119,2,0,0,1,0,0,0
38,2,-51,0,1,30,102,1,0,0,0,0,0,0
31,3,3914,0,1,29,266,1,0,0,1,0,0,0
49,3,4976,1,0,21,105,1,0,0,1,0,0,0
29,2,16,0,0,12,197,3,0,0,0,1,0,1
39,2,1595,1,0,5,102,2,0,0,1,0,0,1
41,3,306,1,0,20,102,3,0,0,1,0,0,1
34,2,215,0,0,5,329,1,3,0,0,1,0,0
39,3,0,1,0,12,561,4,2,0,0,1,0,0
78,0,2628,0,0,14,129,2,0,0,0,0,1,0
33,3,1778,0,0,26,134,1,3,0,1,0,0,0
59,1,1423,1,0,15,584,2,0,0,1,0,0,1
52,3,659,0,0,23,517,4,0,0,1,0,0,0
35,3,-31,1,0,21,171,2,0,0,1,0,0,0
43,2,-204,1,0,26,163,2,0,0,1,0,0,1
43,2,1462,0,0,9,75,2,0,0,0,1,0,1
36,2,723,1,0,31,101,2,0,0,1,0,0,0
36,3,3954,1,0,21,432,1,0,0,0,1,0,1
45,2,33,0,0,5,437,1,0,0,0,1,0,0
47,1,4151,1,0,14,114,1,0,0,1,0,0,1
38,2,0,0,1,21,126,3,0,0,0,0,0,0
45,3,219,1,1,28,118,4,0,0,1,0,0,0
33,3,2728,0,0,5,295,2,0,0,1,0,0,0
38,3,76,0,0,30,220,3,0,0,0,0,0,0
36,3,4388,0,0,8,52,3,0,0,1,0,0,0
38,2,-210,1,0,8,21,1,0,0,1,0,0,1
34,3,2427,0,0,11,90,3,2,0,1,0,1,0
32,2,45,1,1,14,908,3,1,0,0,1,0,0
49,2,-74,1,0,19,114,1,0,0,1,0,0,0
37,3,2173,0,0,21,158,3,2,0,0,1,0,0
47,3,8422,0,0,8,200,4,0,0,0,0,0,0
28,3,120,1,1,8,130,3,0,0,1,0,0,1
29,2,1320,1,1,8,489,1,0,0,0,0,0,1
30,2,245,0,1,8,187,2,0,0,0,1,0,0
34,1,9569,1,0,9,43,2,0,0,0,0,0,1
39,0,0,1,0,7,130,1,0,0,0,1,0,1
26,2,2770,1,0,8,141,1,0,0,1,0,0,1
38,2,1221,1,1,18,73,7,0,0,0,0,0,0
47,2,298,1,0,11,183,1,0,0,1,0,0,0
61,2,967,0,0,20,180,1,0,0,1,0,0,0
35,2,0,0,0,14,125,2,0,0,1,0,0,0
34,2,0,1,0,9,30,4,0,0,1,0,0,0
34,2,1368,1,0,18,252,2,0,0,1,0,0,0
56,2,751,1,0,15,43,8,2,0,0,1,0,0
47,2,2597,1,0,16,323,1,0,0,1,0,0,1
36,2,-35,0,0,30,339,3,0,0,1,0,0,0
43,2,629,0,0,5,196,1,0,0,1,0,0,0
51,1,1330,1,0,15,415,8,0,0,1,0,0,1
40,2,277,1,0,14,274,2,0,0,0,1,0,1
38,3,1018,0,0,16,325,3,0,0,1,0,0,1
34,3,11,1,0,17,654,1,0,0,1,0,0,0
47,3,0,0,0,21,28,1,0,0,1,0,1,0
57,2,905,0,0,7,121,1,0,0,1,0,0,0
35,2,15474,0,0,21,89,1,1,0,1,0,0,0
45,3,54,1,0,13,107,3,0,0,1,0,1,0
55,2,-246,0,1,8,305,2,0,0,1,0,0,0
54,2,0,0,0,19,106,1,0,0,1,0,0,0
39,1,1951,1,0,23,208,2,0,0,1,0,0,1
58,1,65,0,0,27,162,1,0,0,1,0,0,1
31,2,368,1,0,5,414,5,1,0,1,0,0,0
35,1,51,1,0,28,593,2,0,0,1,0,0,1
45,2,3492,1,1,20,46,4,0,0,1,0,0,1
44,2,21,1,0,13,681,3,0,0,0,0,0,0
57,1,8403,0,0,20,11,11,0,0,1,0,0,1
41,2,978,0,0,29,55,2,0,0,1,0,0,0
42,2,165,1,0,23,333,2,0,0,1,0,0,1
49,0,350,0,0,28,91,3,0,0,0,1,0,0
52,2,385,0,1,26,96,4,0,0,0,0,0,0
57,2,2058,1,0,18,23,2,0,0,1,0,1,0
29,3,-11,1,0,14,164,2,0,0,0,1,0,0
34,1,505,1,0,13,351,1,0,0,0,1,0,1
36,3,-547,1,0,30,267,1,2,0,1,0,0,0
39,3,562,0,0,13,303,2,0,0,1,0,0,0
53,1,4222,0,0,9,112,1,0,0,0,0,0,1
40,2,105,1,0,9,161,1,0,0,1,0,0,0
38,2,0,1,0,27,166,2,0,0,0,1,0,1
34,2,66,1,0,26,237,1,0,0,0,1,0,1
40,2,0,1,1,2,226,2,0,0,1,0,0,0
39,2,13578,1,0,21,185,2,0,0,1,0,0,0
51,3,11222,1,0,21,126,2,2,0,0,1,0,0
33,2,1737,0,0,30,524,2,0,0,1,0,0,0
59,3,59,1,0,5,273,1,0,0,0,0,0,1
30,2,54,0,0,11,194,2,0,0,0,1,0,0
61,1,2282,0,0,25,1092,1,0,0,1,0,0,0
24,2,299,1,0,6,209,1,2,0,1,0,0,0
36,3,396,0,0,13,67,5,0,0,1,0,0,0
34,3,184,1,0,30,87,3,0,0,0,1,0,0
47,1,475,1,1,29,99,2,1,0,1,0,0,0
40,2,-496,0,0,28,22,2,0,0,1,0,1,0
46,2,117,0,0,29,94,2,0,0,0,0,0,0
32,3,713,1,0,11,76,7,0,0,1,0,0,0
39,3,45,0,0,28,148,4,0,0,1,0,0,0
35,3,1496,1,0,22,73,4,0,0,0,1,0,0
37,1,0,0,1,6,155,6,1,0,0,1,0,0
45,0,886,1,0,13,75,2,2,0,1,0,0,0
38,1,4592,1,0,12,360,1,0,0,1,0,0,0
52,2,-38,0,0,6,613,1,0,0,1,0,0,1
28,1,431,1,0,13,68,2,2,0,0,1,0,0
35,3,-292,1,0,18,166,2,2,0,0,1,0,0
45,2,2571,0,0,18,146,2,0,0,1,0,0,1
33,3,191,0,1,3,678,4,2,0,0,1,0,0
42,2,1689,1,0,31,50,2,0,0,0,0,0,0
23,2,8494,0,0,25,158,2,0,0,0,1,0,0
49,2,159,1,0,13,95,3,0,0,0,0,0,1
52,3,7,0,1,5,175,1,0,0,1,0,0,1
27,2,35,0,0,4,255,1,0,0,0,1,0,0
34,2,1007,1,0,21,240,2,0,0,1,0,0,0
31,2,106,1,0,13,101,13,0,0,1,0,0,1
45,2,0,1,0,18,108,5,0,0,1,0,0,0
32,2,0,0,0,23,206,3,0,0,1,0,0,1
51,1,216,1,0,17,666,3,2,0,1,0,0,0
56,3,746,0,0,30,193,1,0,0,1,0,0,0
44,2,764,1,0,3,232,1,2,0,1,0,0,0
41,2,193,1,0,29,130,1,0,0,1,0,0,1
54,3,368,0,0,31,7,4,0,0,1,0,1,0
31,2,205,1,0,3,342,2,0,0,0,1,0,1
25,2,96,1,0,9,176,2,0,0,0,1,0,1
50,2,8016,0,0,17,903,4,0,0,0,0,0,0
41,3,221,1,0,14,57,2,0,0,1,0,0,1
33,3,157,1,0,26,897,5,0,0,0,1,0,1
49,1,4830,1,0,6,350,1,0,0,1,0,0,1
34,3,1039,0,0,11,342,3,0,0,0,1,0,0
60,1,71,0,0,10,121,3,0,0,1,0,0,0
45,2,1214,1,0,2,150,2,2,0,1,0,0,0
40,2,0,0,0,19,61,1,0,0,1,0,0,1
50,2,0,1,0,20,174,1,0,0,0,0,0,1
27,2,116,1,0,6,138,2,0,0,0,1,0,0
53,2,100,0,0,13,205,4,0,0,1,0,0,0
31,2,91,1,0,18,111,2,0,0,0,1,0,0
24,2,-398,1,0,18,14,3,1,0,0,1,0,0
68,3,2820,0,0,5,158,1,3,0,1,0,0,0
27,2,223,1,1,13,297,2,0,0,0,1,0,0
46,3,2278,0,0,12,218,5,0,0,0,1,0,0
23,2,-782,1,1,19,197,10,0,0,0,1,0,1
76,0,8919,0,0,28,231,1,0,0,1,0,0,0
48,2,104,1,1,18,55,1,0,0,1,0,0,0
60,3,3387,0,0,14,636,2,0,0,1,0,0,0
46,2,0,0,1,18,115,1,0,0,1,0,0,0
36,2,449,1,0,20,136,3,0,0,0,1,0,1
30,2,4787,1,0,18,266,1,2,0,0,1,0,0
33,3,1240,1,0,4,505,2,1,0,0,1,0,0
36,2,191,1,0,25,18,7,0,0,0,1,0,0
44,3,2185,1,0,16,698,1,0,0,1,0,0,1
36,2,0,1,0,21,139,2,0,0,0,1,0,0
44,2,2857,0,0,5,318,2,0,0,1,0,0,0
70,1,3782,0,0,16,618,1,0,0,1,0,0,0
48,3,83,0,1,19,243,6,0,0,0,0,0,0
52,3,6,0,0,19,57,1,0,0,1,0,1,0
34,2,88,1,0,27,169,2,0,0,0,1,0,1
35,2,294,1,0,15,238,6,3,0,1,0,0,0
54,3,84,0,0,29,34,2,0,0,1,0,0,0
47,2,84,0,0,8,49,2,0,0,0,0,0,0
38,2,602,1,0,30,161,12,0,0,1,0,0,1
41,2,0,0,0,6,438,2,0,0,0,0,0,0
28,2,-470,1,0,7,275,2,0,0,1,0,0,0
58,2,-37,0,1,6,150,2,2,0,1,0,1,0
59,2,2145,0,0,17,273,2,0,0,1,0,1,0
32,3,937,0,0,26,61,1,2,0,1,0,0,0
55,2,2059,1,0,11,149,1,2,0,1,0,0,0
38,2,3598,0,0,6,154,1,0,0,1,0,0,1
40,1,1206,0,1,16,201,5,0,0,1,0,1,0
45,3,1273,1,1,20,206,2,2,0,0,0,0,0
42,2,46,0,0,2,1013,1,0,0,1,0,0,0
53,2,534,1,0,29,115,4,0,0,1,0,0,0
32,2,-300,0,0,28,226,9,0,0,1,0,0,0
55,1,4,0,0,21,85,3,0,0,1,0,0,0
54,0,386,0,1,19,74,1,3,0,1,0,0,0
46,2,-396,0,1,4,115,1,0,0,1,0,0,0
39,3,0,1,0,11,112,1,0,0,1,0,0,0
36,3,14930,0,0,23,190,1,0,0,0,0,0,0
44,3,-600,1,0,18,360,1,0,0,1,0,0,0
28,3,3733,1,0,21,419,5,3,0,0,1,0,0
36,2,465,1,0,20,160,1,0,0,1,0,0,1
43,2,994,1,1,5,51,1,0,0,1,0,0,0
25,2,758,1,0,28,504,3,0,0,1,0,0,1
31,3,256,1,0,7,28,24,0,0,1,0,0,0
60,3,3461,0,0,3,128,2,0,0,1,0,0,0
29,2,124,0,0,27,125,1,0,0,0,0,0,1
46,2,355,1,0,8,122,2,1,0,0,0,0,0
31,3,1514,0,0,12,284,2,0,0,1,0,0,0
31,3,40,0,0,2,118,2,0,0,1,0,0,0
45,0,-320,1,0,28,204,3,0,0,1,0,0,1
60,1,566,0,1,23,423,1,0,0,1,0,0,0
50,2,388,0,0,8,152,2,3,0,1,0,0,0
34,3,577,1,0,20,243,2,2,0,1,0,0,0
33,2,17,1,0,13,74,1,2,0,1,0,0,0
57,1,260,1,0,16,38,3,0,0,1,0,0,1
38,2,0,1,0,20,84,1,0,0,0,0,0,0
42,3,1823,1,0,13,31,1,0,0,1,0,0,1
54,1,1463,0,0,20,60,1,0,0,1,0,0,1
46,0,3390,0,0,20,152,3,0,0,0,0,0,1
59,1,2769,1,0,19,104,1,2,0,1,0,0,0
38,2,215,1,0,20,70,1,2,0,1,0,0,0
49,2,12531,0,0,13,77,8,0,0,1,0,0,0
49,3,80,0,0,17,123,1,0,0,1,0,0,0
30,3,317,1,0,25,67,5,0,0,0,0,0,0
52,1,217,0,1,15,193,6,0,0,0,1,0,0
38,2,4874,0,0,6,1291,3,0,0,1,0,0,1
44,2,275,1,0,14,7,5,2,0,0,1,0,0
39,1,738,1,1,18,215,3,0,0,1,0,0,0
38,2,1839,0,0,23,63,2,0,0,1,0,0,1
36,2,556,1,0,18,154,3,2,0,0,0,0,0
32,2,207,1,0,23,360,1,0,0,1,0,0,1
57,2,-461,1,1,4,145,8,0,0,0,0,0,1
45,1,789,0,1,29,79,1,0,0,1,0,0,0
43,3,1133,1,0,5,131,1,0,0,0,0,0,0
42,2,4253,1,0,13,146,1,0,0,0,1,0,0
58,2,255,0,0,28,362,3,0,0,1,0,0,1
53,2,582,1,0,8,96,2,0,0,1,0,0,1
30,2,743,0,0,29,142,2,0,0,1,0,0,0
40,1,570,1,0,12,109,3,0,0,1,0,0,1
35,2,786,0,1,25,322,1,0,0,1,0,0,0
34,2,295,1,1,4,64,1,0,0,1,0,0,0
35,3,2583,0,0,19,210,1,0,0,1,0,0,0
28,2,1285,0,0,30,199,2,1,0,0,1,1,0
39,2,287,1,0,14,84,3,0,0,0,1,0,0
51,1,658,1,0,14,369,1,0,0,1,0,0,1
29,2,246,1,0,28,194,5,0,0,1,0,0,0
44,3,3463,1,1,28,210,3,0,0,1,0,0,0
32,0,291,1,1,27,120,6,0,0,0,0,0,1
28,2,19,0,0,8,78,4,0,0,0,1,0,0
53,2,5700,1,0,14,97,1,0,0,1,0,0,1
81,0,0,0,0,16,128,1,0,0,0,0,1,0
33,2,-346,1,1,23,29,3,0,0,1,0,0,1
37,3,-456,1,1,20,42,7,0,0,1,0,0,1
37,2,5953,0,0,5,1113,1,0,0,1,0,0,0
35,2,1693,1,0,26,58,1,3,0,0,1,0,0
30,2,350,0,1,9,171,5,0,0,1,0,0,0
43,1,-181,1,0,17,351,1,2,0,1,0,0,0
45,2,1735,0,1,17,306,1,0,0,0,0,0,1
34,2,157,1,0,11,254,2,0,0,1,0,0,0
40,2,67,0,1,19,359,2,2,0,1,0,0,0
60,1,-444,0,1,16,227,1,0,0,1,0,0,0
54,1,0,0,1,9,130,2,0,0,1,0,1,0
39,2,171,1,1,8,153,1,2,0,1,0,0,0
44,2,262,1,0,9,74,1,0,0,1,0,0,0
32,3,0,1,0,19,231,4,0,0,1,0,0,0
34,2,965,1,0,20,372,2,1,0,1,0,0,0
44,3,0,0,0,13,27,1,0,0,1,0,0,1
30,3,6392,1,0,5,335,1,0,0,0,1,0,0
47,0,194,0,0,4,108,1,0,0,1,0,0,0
74,1,2308,0,0,16,251,2,3,0,0,0,1,0
27,2,941,1,0,11,124,1,0,0,1,0,0,0
34,1,46,1,0,11,31,2,0,0,0,0,1,0
52,2,131,1,1,11,87,1,0,0,0,0,0,0
32,2,1844,1,1,3,158,4,2,0,1,0,0,0
42,2,281,1,0,15,118,1,0,0,1,0,0,1
31,2,109,1,0,21,419,1,0,0,0,1,0,1
31,2,268,0,0,16,118,2,0,0,0,0,0,1
31,2,298,1,1,26,518,1,0,0,1,0,0,1
57,2,-525,0,1,25,337,1,0,0,1,0,0,0
40,1,738,1,1,2,399,2,2,0,1,0,0,0
23,2,94,1,0,5,193,1,0,0,1,0,0,1
43,0,7702,0,0,1,108,7,3,0,0,0,0,0
45,0,857,0,0,8,49,7,0,0,0,0,1,0
58,2,-354,1,1,7,98,1,0,0,0,0,0,0
38,0,0,1,0,2,477,2,2,0,1,0,0,0
48,2,112,0,0,18,139,5,0,0,1,0,0,0
47,2,5735,0,0,19,282,4,0,0,0,0,0,1
49,3,1807,1,0,2,225,1,3,0,0,0,0,0
28,1,-30,1,0,31,108,5,0,0,0,1,0,0
31,2,216,0,0,3,138,1,0,0,0,1,0,0
38,3,127,1,0,14,113,1,3,0,1,0,0,0
43,2,1096,0,1,30,180,1,0,0,1,0,0,1
52,2,5193,0,0,23,477,2,0,0,1,0,0,0
43,2,6,0,0,16,244,1,0,0,0,1,0,1
29,2,339,1,0,15,63,3,2,0,1,0,0,0
45,2,0,0,0,11,106,2,0,0,1,0,0,0
59,1,625,0,0,9,133,1,0,0,1,0,0,0
48,2,3776,0,0,4,254,4,0,0,1,0,1,0
30,3,1239,0,0,28,125,5,0,0,1,0,0,0
23,1,93,1,0,18,70,3,0,0,0,1,0,0
38,3,304,1,0,20,8,2,0,0,0,0,0,0
52,1,1409,1,0,19,224,1,0,0,1,0,0,1
44,2,191,1,1,7,490,1,0,0,1,0,0,0
34,2,79,0,1,20,104,1,0,0,0,1,0,0
32,2,2263,0,0,7,113,2,0,0,1,0,0,0
41,2,10438,1,0,15,141,4,0,0,1,0,1,0
31,2,81,1,0,23,215,2,1,0,0,1,0,0
40,3,964,1,0,13,95,3,0,0,1,0,1,0
52,1,0,0,0,20,19,1,0,0,0,0,0,0
32,2,3839,1,0,18,100,2,2,0,1,0,0,0
26,2,586,1,1,12,215,1,0,0,0,1,0,1
29,3,600,1,0,18,170,5,0,0,0,1,0,0
31,3,1343,1,1,21,85,1,0,0,1,0,0,1
48,0,113,0,0,11,104,13,0,0,1,0,0,0
27,2,240,1,0,18,166,4,0,0,0,1,0,0
30,2,194,1,0,8,475,3,0,0,1,0,0,0
28,1,278,1,1,15,31,9,1,0,1,0,1,0
35,2,260,1,0,13,155,6,0,0,1,0,1,0
47,2,1013,0,0,15,54,3,0,0,0,0,0,0
35,1,0,1,0,8,265,1,2,0,1,0,0,0
31,2,2363,1,0,13,247,1,0,0,1,0,0,1
53,2,913,1,0,23,730,1,0,0,1,0,0,0
26,3,686,1,0,30,98,2,0,0,0,1,0,1
35,2,149,1,0,29,99,1,2,0,1,0,0,0
29,2,500,1,0,8,8,8,0,0,1,0,0,0
39,3,11766,1,0,14,313,4,2,0,1,0,0,0
31,2,137,0,0,27,27,14,0,0,0,1,0,0
48,3,0,0,0,18,96,3,0,0,0,1,0,1
36,3,335,0,0,10,5,1,2,0,0,1,0,1
27,2,16,1,0,3,54,3,0,0,1,0,0,0
49,2,0,0,0,22,115,2,0,0,1,0,0,0
34,3,9851,1,0,20,128,5,0,0,0,1,0,0
28,2,525,0,0,23,81,1,0,0,0,1,0,0
49,2,788,0,0,17,162,7,0,0,1,0,0,1
35,3,1016,1,0,17,294,2,0,0,1,0,0,0
53,2,292,0,0,12,92,2,0,0,0,0,0,1
58,1,999,0,0,25,188,6,0,0,0,1,0,0
37,2,2870,1,0,6,94,2,0,0,1,0,0,1
27,3,689,0,0,26,98,1,2,0,0,1,0,0
30,2,-100,1,1,15,292,1,0,0,0,1,0,0
35,0,1084,1,0,10,1019,1,0,0,1,0,0,0
32,3,154,0,1,21,301,3,0,0,0,1,0,0
53,2,1653,0,0,17,88,2,0,0,1,0,0,1
34,2,2378,1,1,10,92,1,0,0,1,0,1,0
38,3,1515,1,0,31,42,5,0,0,0,1,1,0
34,3,1636,1,1,6,136,1,2,0,1,0,0,0
40,2,1516,1,1,23,373,1,0,0,1,0,0,1
48,2,127,0,0,8,117,1,0,0,1,0,0,0
30,3,2876,0,0,6,103,4,0,0,0,1,0,0
31,3,1384,1,0,30,203,2,1,0,1,0,0,0
37,2,228,1,0,20,1740,2,0,0,0,1,0,0
32,3,2481,0,0,18,547,11,0,0,0,1,0,0
40,2,475,1,0,5,332,2,0,0,1,0,0,1
41,3,1401,0,0,16,110,4,0,0,0,0,0,1
52,0,425,1,0,28,219,2,2,0,1,0,0,0
29,2,244,1,0,15,19,2,0,0,0,1,0,0
49,3,-6847,0,1,21,206,1,0,0,1,0,0,0
43,3,0,0,0,27,25,19,0,0,1,0,0,0
42,3,386,1,0,7,168,1,0,0,1,0,0,1
37,3,332,1,0,14,190,2,2,0,1,0,0,0
57,1,1367,0,0,9,144,3,0,0,0,0,0,1
25,2,120,1,0,3,542,1,0,0,0,1,0,1
30,2,19,1,0,18,16,15,0,0,0,1,0,0
31,2,3,1,0,28,37,12,0,0,1,0,0,0
49,1,-98,1,0,20,182,2,0,0,1,0,0,0
47,2,303,0,0,11,261,1,0,0,1,0,0,1
57,2,-752,1,0,28,102,1,0,0,0,0,0,1
26,3,97,0,0,27,382,1,0,0,0,1,0,0
40,3,794,0,0,9,138,1,0,0,1,0,0,1
34,2,1880,1,0,23,297,1,0,0,0,1,0,1
41,0,732,1,0,16,25,1,0,0,1,0,0,1
53,3,5261,0,1,25,1209,3,0,0,1,0,0,0
26,2,712,1,0,6,232,1,0,0,0,1,0,1
28,2,28,0,0,29,220,2,0,0,0,1,0,0
54,1,0,1,0,11,159,2,0,0,1,0,0,0
42,2,827,0,0,25,153,3,0,0,1,0,0,0
29,2,110,1,0,7,169,3,0,0,0,1,0,1
49,3,377,0,0,22,158,1,2,0,1,0,0,0
32,2,-344,0,1,4,44,1,0,0,1,0,0,0
29,3,261,0,0,17,136,19,0,0,0,1,0,0
60,0,104,1,0,5,22,1,0,0,1,0,0,1
51,1,610,0,0,9,86,2,0,0,1,0,0,1
40,2,4328,0,0,20,133,2,0,0,0,0,0,0
44,3,1371,0,0,13,788,3,1,0,1,0,0,0
47,1,193,1,0,29,171,2,0,0,1,0,0,0
32,0,258,1,0,18,291,2,0,0,0,1,0,0
43,1,56,0,0,12,365,2,0,0,1,0,0,0
59,2,136,0,0,6,301,4,0,0,1,0,0,0
24,2,1222,1,0,20,369,1,0,0,1,0,0,0
26,3,3672,1,0,29,360,5,0,0,0,1,0,1
37,0,2188,0,0,16,193,8,0,0,0,1,0,1
27,2,924,1,0,3,84,1,0,0,0,1,0,0
32,2,11431,0,0,12,141,5,0,0,1,0,0,0
44,1,140,1,0,15,7,9,0,0,1,0,0,1
34,2,27,1,0,26,133,3,0,0,0,0,0,1
39,3,-468,1,1,8,88,2,0,0,1,0,0,0
30,2,438,1,0,18,98,1,2,0,0,1,0,0
44,2,-43,1,1,20,206,1,0,0,0,0,0,0
22,3,1161,0,1,16,119,1,0,0,0,1,0,0
28,2,458,0,0,4,112,4,2,0,0,1,0,0
41,1,-441,1,0,5,352,1,0,0,1,0,0,0
30,2,2278,0,1,19,47,1,0,0,1,0,1,0
36,2,0,0,0,28,8,13,0,0,0,1,0,0
39,2,702,1,0,8,303,1,2,0,1,0,0,0
38,3,69,1,0,13,253,3,0,0,0,1,0,0
31,2,182,0,0,20,231,2,0,0,1,0,0,0
29,3,318,1,0,18,1434,2,2,0,1,0,0,0
42,1,-181,1,0,15,297,3,0,0,1,0,0,1
27,2,261,1,0,29,236,2,2,0,0,1,0,0
55,2,244,1,0,8,171,1,0,0,1,0,0,0
28,2,880,1,0,26,188,1,0,0,1,0,0,1
47,2,2283,1,0,21,170,2,0,0,1,0,0,0
49,2,550,1,0,5,412,2,0,0,1,0,0,1
38,3,7752,1,0,15,138,4,0,0,1,0,0,0
53,2,6,1,0,5,517,1,0,0,1,0,0,1
31,2,4471,1,0,9,296,2,0,0,1,0,0,1
57,1,1969,0,0,14,286,3,0,0,1,0,0,0
36,3,219,0,0,3,22,6,2,0,0,1,0,0
38,3,76,1,0,20,167,2,2,0,1,0,0,0
30,2,60,0,0,29,55,2,0,0,0,1,0,0
36,3,8,0,0,29,858,7,0,0,0,1,0,0
29,2,19,1,0,29,327,6,0,0,1,0,0,0
32,2,20011,0,0,20,234,1,0,0,1,0,0,0
48,1,608,0,0,30,362,2,0,0,1,0,0,0
53,1,1068,0,0,28,200,1,0,0,1,0,0,0
35,3,-269,1,1,14,344,4,0,0,1,0,0,0
48,3,494,0,0,29,81,8,0,0,1,0,0,0
31,2,159,1,0,21,66,1,2,0,0,1,0,0
30,2,-754,1,1,26,974,1,0,0,0,1,0,1
28,2,157,1,1,28,164,2,0,0,1,0,0,0
42,3,2110,0,1,31,106,2,0,0,1,0,0,0
31,1,2603,1,0,18,224,1,0,0,1,0,0,0
36,2,992,0,0,6,351,1,0,0,0,1,0,1
43,2,593,1,0,5,55,1,0,0,0,1,0,1
28,3,327,1,0,15,104,3,0,0,1,0,0,0
34,3,6766,0,0,28,210,5,0,0,0,1,0,0
36,2,432,1,1,4,94,1,0,0,1,0,0,1
28,2,25,1,0,5,109,2,0,0,0,1,0,1
34,1,5299,1,0,26,75,5,0,0,1,0,0,1
53,2,291,0,0,23,145,1,0,0,0,1,0,1
52,2,517,0,0,26,77,4,0,0,1,0,0,0
44,1,97,1,0,5,105,3,0,0,1,0,0,1
58,3,1636,0,0,15,187,1,0,0,1,0,0,0
47,2,996,0,0,29,247,2,0,0,1,0,1,0
40,2,0,1,0,27,59,4,0,0,0,1,0,1
39,3,710,1,0,11,211,2,0,0,1,0,0,0
33,3,1049,0,0,4,126,4,0,0,0,1,0,0
23,2,556,1,0,15,170,2,0,0,0,1,0,0
31,2,629,1,0,21,369,2,0,0,0,1,0,1
39,1,186,1,0,16,208,3,0,0,1,0,0,1
42,3,0,0,0,19,131,2,0,0,0,0,0,1
46,2,1264,0,0,28,100,2,0,0,1,0,1,0
22,2,64,0,0,4,112,1,0,0,0,1,0,0
50,2,2497,1,0,21,35,1,2,0,1,0,0,0
50,2,-97,1,0,8,425,1,2,0,0,1,0,0
34,3,161,1,0,11,378,1,0,0,1,0,0,0
40,2,732,0,0,9,71,1,3,0,1,0,0,0
39,2,94,1,1,19,181,1,0,0,1,0,0,0
51,3,2404,1,0,20,30,1,0,0,1,0,1,0
45,2,21,1,0,3,788,2,0,0,1,0,0,1
34,3,2658,1,0,31,265,1,2,0,0,1,0,0
30,2,131,1,0,8,306,1,0,0,1,0,0,1
57,1,0,1,0,20,231,2,0,0,1,0,0,0
42,2,351,1,0,16,76,21,0,0,1,0,0,1
51,2,564,0,1,8,187,2,0,0,1,0,0,0
38,1,2240,1,0,19,551,1,2,0,1,0,0,0
60,1,46,1,0,6,202,4,0,0,1,0,0,1
38,1,132,1,0,14,797,2,0,0,1,0,0,0
37,2,71,0,1,8,254,1,0,0,1,0,0,0
34,3,0,1,1,26,197,2,1,0,0,1,0,0
39,1,267,0,0,9,1151,5,0,0,1,0,0,1
55,2,841,1,0,15,140,9,2,0,1,0,0,0
48,1,51,0,1,9,76,1,0,0,1,0,1,0
42,1,7735,1,0,13,166,1,2,0,1,0,0,0
29,1,417,0,0,23,108,2,0,0,1,0,0,0
33,2,-14,1,0,14,223,2,0,0,0,1,0,0
35,1,2490,1,0,18,170,1,2,0,1,0,0,0
28,2,0,1,0,7,47,1,0,0,1,0,0,0
26,2,184,0,0,3,110,2,1,0,0,1,0,0
40,2,19343,1,0,21,13,4,2,0,0,1,0,0
42,2,947,0,0,30,158,2,0,0,1,0,0,0
49,2,90,1,0,7,127,1,0,0,1,0,0,1
32,2,10218,1,0,19,149,2,0,0,0,1,0,0
33,2,72,1,0,6,623,1,0,0,1,0,0,1
30,2,120,1,0,18,74,1,0,0,0,1,0,0
20,2,130,0,0,4,75,3,0,0,0,1,1,0
51,0,41,1,0,9,16,43,0,0,1,0,1,0
38,1,0,1,0,7,350,2,0,0,0,1,0,0
53,3,673,1,0,9,182,1,0,0,1,0,0,0
34,2,-131,1,0,7,132,1,2,0,0,0,0,0
30,1,2607,1,0,28,158,10,0,0,1,0,0,1
36,2,5,1,0,8,305,1,0,0,0,0,0,0
36,3,23,0,0,26,133,11,0,0,1,0,0,0
39,2,180,1,0,16,237,1,0,0,1,0,0,0
